name_part_type,year,exam_type,name_part,count,mean_total_score,median_total_score,p25_total_score,p75_total_score,max_total_score
given_name,2013,CD,Tình,252,12.8462,12.25,9.5,15.75,26.0
given_name,2013,CD,Tín,349,13.6074,13.0,9.5,17.0,28.5
given_name,2013,CD,Tính,174,11.7284,11.0,8.25,14.75,25.75
given_name,2013,CD,Tùng,934,13.0474,12.5,9.5,16.25,28.75
given_name,2013,CD,Tú,1029,13.4023,12.75,9.5,16.75,29.25
given_name,2013,CD,Tư,79,12.0158,11.5,8.625,14.75,27.0
given_name,2013,CD,Tươi,205,12.3514,12.5,9.25,15.25,27.25
given_name,2013,CD,Tường,126,13.0913,12.0,8.5,17.25,25.5
given_name,2013,CD,Tưởng,60,12.7187,13.125,8.9375,15.5,25.0
given_name,2013,CD,Tạo,36,11.8403,12.25,8.625,14.0625,26.0
given_name,2013,CD,Tấn,150,13.2967,12.875,8.5625,17.75,27.5
given_name,2013,CD,Tỉnh,43,12.1105,11.25,8.875,15.375,27.0
given_name,2013,CD,Tịnh,68,13.0699,12.0,9.3125,17.75,26.75
given_name,2013,CD,Tới,56,11.9509,10.875,8.0,15.25,26.5
given_name,2013,CD,Tứ,40,12.5563,12.625,8.5,14.5,26.25
given_name,2013,CD,Uyên,724,14.6423,14.5,11.0,18.0,29.25
given_name,2013,CD,Vi,563,13.5275,13.25,9.75,16.75,29.25
given_name,2013,CD,Vinh,692,12.8219,12.25,9.0,16.25,29.0
given_name,2013,CD,Viên,143,11.3916,10.75,8.125,14.25,25.25
given_name,2013,CD,Viễn,43,12.4884,11.25,8.625,16.5,26.75
given_name,2013,CD,Việt,561,12.9358,12.5,9.25,15.75,59.25
given_name,2013,CD,Vui,134,13.1127,13.0,10.3125,15.75,27.75
given_name,2013,CD,Vy,743,14.0737,13.75,10.5,17.5,29.75
given_name,2013,CD,Vàng,64,12.6445,12.0,9.4375,14.8125,23.75
given_name,2013,CD,Vân,1619,13.6349,13.25,10.0,17.0,29.0
given_name,2013,CD,Văn,227,12.8656,12.5,9.5,15.25,27.5
given_name,2013,CD,Vĩ,93,13.2638,13.25,9.5,17.0,25.0
given_name,2013,CD,Vĩnh,79,13.019,12.5,9.75,15.875,26.25
given_name,2013,CD,Vũ,871,12.6174,12.0,9.0,15.625,29.25
given_name,2013,CD,Vương,379,12.0185,11.25,8.25,15.125,27.75
given_name,2013,CD,Vượng,73,12.024,11.5,9.0,14.5,28.25
given_name,2013,CD,Vịnh,30,13.9417,15.375,11.0,17.0,22.25
given_name,2013,CD,Vỹ,78,11.7949,10.0,7.5625,15.5,29.5
given_name,2013,CD,Xinh,35,13.4714,13.0,10.375,16.25,23.5
given_name,2013,CD,Xoan,41,12.3902,12.75,10.5,14.5,22.25
given_name,2013,CD,Xuyên,82,13.4604,12.875,10.25,15.5,27.5
given_name,2013,CD,Xuyến,126,13.4802,13.25,10.25,16.75,25.75
given_name,2013,CD,Xuân,678,13.169,12.75,9.5,16.25,27.5
given_name,2013,CD,Yên,208,13.4651,13.0,9.6875,16.8125,27.75
given_name,2013,CD,Yến,1828,13.7279,13.25,10.25,16.75,28.75
given_name,2013,CD,Ân,330,14.1159,13.5,10.0,18.0,29.0
given_name,2013,CD,ái,147,13.3333,13.0,9.875,16.125,25.75
given_name,2013,CD,ánh,869,14.003,13.75,10.75,17.0,29.0
given_name,2013,CD,út,71,12.3275,12.0,8.75,15.75,28.25
given_name,2013,CD,ý,376,12.9229,12.5,9.5,16.0,29.25
given_name,2013,CD,Đan,70,14.4154,14.25,10.5625,17.6875,25.75
given_name,2013,CD,Điền,86,12.6134,11.875,8.5625,15.9375,27.25
given_name,2013,CD,Điểm,51,12.2304,11.5,9.375,14.5,23.5
given_name,2013,CD,Điệp,217,12.4939,12.25,8.75,15.25,27.5
given_name,2013,CD,Đoan,73,12.9966,12.5,10.0,15.5,28.0
given_name,2013,CD,Đoàn,120,12.1271,11.125,9.25,14.0,24.25
given_name,2013,CD,Đài,49,12.9388,12.75,10.0,15.0,19.75
given_name,2013,CD,Đào,416,13.4069,13.0,9.75,16.5,28.0
given_name,2013,CD,Đình,39,13.3077,13.25,9.125,16.0,26.75
given_name,2013,CD,Đô,62,13.8992,13.375,9.9375,16.4375,28.5
given_name,2013,CD,Đông,374,13.5952,13.375,9.8125,17.0,28.5
given_name,2013,CD,Đăng,214,13.8201,13.25,10.0,17.25,27.5
given_name,2013,CD,Được,64,12.5391,12.125,8.75,16.0625,23.5
given_name,2013,CD,ĐẠT,33,12.6288,11.5,8.5,16.0,25.0
given_name,2013,CD,Đại,274,12.4918,12.375,8.5625,16.0,28.5
given_name,2013,CD,Đạo,85,11.6882,11.25,8.5,14.25,23.0
given_name,2013,CD,Đạt,1242,13.5443,13.25,9.75,16.75,29.5
given_name,2013,CD,Định,210,12.631,12.125,9.25,15.5,27.5
given_name,2013,CD,Đồng,78,13.0256,13.0,9.3125,16.75,25.25
given_name,2013,CD,Độ,31,12.6935,13.5,10.25,14.75,22.5
given_name,2013,CD,Đức,1085,13.6175,13.0,9.75,17.25,28.25
given_name,2013,DH,A,30,9.925,9.625,7.75,12.5625,18.25
given_name,2013,DH,Adrơng,42,8.244,7.875,6.5,9.25,17.0
given_name,2013,DH,An,6198,13.1153,12.75,9.5,16.5,27.75
given_name,2013,DH,Anh,38703,13.6428,13.5,10.0,17.25,33.0
given_name,2013,DH,Ayun,82,7.3537,7.0,6.0,8.5,16.75
given_name,2013,DH,Ayũn,60,8.0958,7.5,5.75,9.25,21.25
given_name,2013,DH,Ba,506,11.9605,11.5,8.75,15.25,26.75
given_name,2013,DH,Ban,131,12.5725,12.5,9.0,15.75,25.75
given_name,2013,DH,Bi,72,12.3924,13.0,9.0,16.25,21.75
given_name,2013,DH,Bin,42,10.744,11.125,7.625,13.25,18.0
given_name,2013,DH,Binh,38,12.4013,12.75,8.9375,16.4375,21.75
given_name,2013,DH,Biên,474,12.1741,11.5,8.75,15.1875,27.0
given_name,2013,DH,Biết,35,13.3286,13.25,8.75,17.0,25.75
given_name,2013,DH,Biển,226,12.3938,12.5,9.0625,15.5,24.0
given_name,2013,DH,Biểu,30,11.9667,12.75,8.625,15.0625,20.75
given_name,2013,DH,Bkrông,78,8.7212,8.0,6.5,10.9375,17.0
given_name,2013,DH,Byă,123,7.4472,7.0,5.875,9.0,15.5
given_name,2013,DH,Bá,143,12.8094,12.0,9.625,16.0,25.5
given_name,2013,DH,Bách,779,14.2295,14.0,10.5,18.0,29.5
given_name,2013,DH,Báu,112,13.0826,12.5,9.25,17.75,24.25
given_name,2013,DH,Bão,88,13.3807,13.0,9.6875,17.0625,26.25
given_name,2013,DH,Bé,374,11.3897,11.25,8.0625,14.0,25.75
given_name,2013,DH,Bình,5961,12.9061,12.5,9.25,16.25,28.0
given_name,2013,DH,Bích,2155,13.1053,12.75,9.75,16.5,27.75
given_name,2013,DH,Bính,101,12.7574,12.0,9.5,16.25,37.5
given_name,2013,DH,Bôn,62,13.2661,13.75,9.875,17.75,23.0
given_name,2013,DH,Bông,181,11.1948,10.75,8.25,14.0,21.75
given_name,2013,DH,Búp,35,11.9643,11.75,8.75,14.75,22.25
given_name,2013,DH,Băng,199,12.5967,12.25,9.5,16.0,23.5
given_name,2013,DH,Bưởi,40,12.9688,13.125,8.75,15.6875,24.75
given_name,2013,DH,Bạch,69,11.2572,11.0,8.25,12.0,23.75
given_name,2013,DH,Bản,76,13.3388,13.125,8.6875,17.625,25.5
given_name,2013,DH,Bảo,4051,13.2573,13.25,9.75,16.75,30.0
given_name,2013,DH,Bảy,139,11.3579,10.5,8.375,14.0,25.5
given_name,2013,DH,Bẩy,33,12.0227,11.5,11.0,13.75,20.0
given_name,2013,DH,Bắc,785,12.5013,12.0,9.0,15.75,28.25
given_name,2013,DH,Bằng,944,12.9417,12.5,9.25,16.5,29.0
given_name,2013,DH,Bến,51,12.6176,12.75,9.25,16.5,23.75
given_name,2013,DH,Bền,77,12.0,11.5,9.0,14.5,23.25
given_name,2013,DH,Bốn,95,12.6132,12.5,9.875,15.875,24.25
given_name,2013,DH,Bộ,126,12.9067,12.75,8.5625,16.9375,24.5
given_name,2013,DH,Bội,35,14.7071,16.0,11.125,18.125,26.75
given_name,2013,DH,Bửu,153,13.2958,12.75,10.0,16.25,27.75
given_name,2013,DH,Ca,199,11.2525,11.0,7.75,14.25,25.0
given_name,2013,DH,Cam,39,12.3205,11.5,8.0,14.75,21.75
given_name,2013,DH,Can,46,10.9728,10.25,7.5625,13.5,25.0
given_name,2013,DH,Cang,69,11.6522,11.0,8.75,14.25,24.0
given_name,2013,DH,Cao,228,13.0164,12.5,8.75,17.5,27.25
given_name,2013,DH,Chang,232,12.6444,12.0,9.0,15.5,24.5
given_name,2013,DH,Chanh,86,12.2471,12.25,8.75,16.0,23.75
given_name,2013,DH,Chi,4663,13.2567,13.0,9.75,16.5,27.75
given_name,2013,DH,Chinh,1871,13.1933,13.0,9.75,16.75,26.75
given_name,2013,DH,Chiêm,48,11.5521,11.375,8.9375,15.0625,21.75
given_name,2013,DH,Chiên,70,12.2143,12.25,9.0,15.5,23.25
given_name,2013,DH,Chiêu,139,12.8309,12.25,9.875,15.25,25.0
given_name,2013,DH,Chiến,2158,12.4662,12.0,8.75,16.0,30.5
given_name,2013,DH,Chiều,111,11.9009,12.0,8.75,14.625,24.0
given_name,2013,DH,Chiểu,34,12.1544,12.125,8.8125,15.125,19.5
given_name,2013,DH,Chu,48,9.5625,8.875,6.1875,13.3125,20.25
given_name,2013,DH,Chung,2446,12.2997,11.75,8.75,15.75,36.0
given_name,2013,DH,Chuyên,315,12.7183,12.5,8.875,16.0,30.75
given_name,2013,DH,Chuyền,103,11.7549,11.5,8.25,13.875,24.25
given_name,2013,DH,Chuyển,50,11.6,10.75,8.8125,15.0,21.75
given_name,2013,DH,Chuẩn,122,13.0102,12.375,9.0,16.9375,26.25
given_name,2013,DH,Chánh,370,12.3723,12.125,9.0,15.6875,25.25
given_name,2013,DH,Châm,497,13.1549,12.75,9.5,16.0,25.75
given_name,2013,DH,Chân,136,13.171,12.75,10.25,15.8125,27.0
given_name,2013,DH,Châu,3200,13.4393,13.0,10.0,16.75,29.25
given_name,2013,DH,Chí,585,12.8803,12.5,9.25,16.25,25.75
given_name,2013,DH,Chín,63,12.2222,12.0,9.0,15.5,27.0
given_name,2013,DH,Chính,1092,12.8191,12.25,9.0,16.25,27.25
given_name,2013,DH,Chúc,216,13.4792,13.0,10.0,16.375,25.25
given_name,2013,DH,Chăm,73,11.1712,10.5,8.25,13.5,22.0
given_name,2013,DH,Chơn,44,11.1761,11.0,9.0,13.25,21.75
given_name,2013,DH,Chương,866,12.9223,12.5,9.0,16.5,27.75
given_name,2013,DH,Chưởng,36,11.0278,11.25,8.25,13.875,19.0
given_name,2013,DH,Chấn,41,12.939,12.25,10.0,16.0,20.75
given_name,2013,DH,Chất,68,12.4191,11.75,9.0,16.375,23.75
given_name,2013,DH,Chỉnh,108,12.0093,12.0,9.25,15.0,22.0
given_name,2013,DH,Chọn,30,12.5,12.5,9.9375,13.6875,24.5
given_name,2013,DH,Chứ,32,8.4609,8.125,5.5625,9.75,19.25
given_name,2013,DH,Chức,169,12.5385,11.5,8.75,16.5,22.0
given_name,2013,DH,Cung,75,12.1967,12.0,9.125,14.75,24.25
given_name,2013,DH,Cát,77,14.5649,15.0,10.5,18.75,27.5
given_name,2013,DH,Có,64,11.9375,11.625,10.0,13.5625,24.5
given_name,2013,DH,Công,3288,12.6959,12.25,9.25,16.0,28.25
given_name,2013,DH,Cúc,1436,12.8317,12.5,9.5,16.0,26.5
given_name,2013,DH,Cơ,229,13.2434,13.0,9.0,17.25,24.0
given_name,2013,DH,Cư,57,12.614,12.5,8.5,15.75,23.5
given_name,2013,DH,Cương,1904,12.8167,12.5,9.25,16.25,27.5
given_name,2013,DH,Cường,8757,12.8467,12.5,9.25,16.25,29.5
given_name,2013,DH,Cả,33,9.7045,10.75,7.25,12.5,17.0
given_name,2013,DH,Cải,36,13.2917,12.25,9.625,16.0,24.25
given_name,2013,DH,Cảm,71,12.4894,11.75,8.75,16.25,22.5
given_name,2013,DH,Cảnh,1376,12.191,11.75,8.75,15.25,26.75
given_name,2013,DH,Cầm,331,13.0778,12.5,10.0,16.0,28.0
given_name,2013,DH,Cần,171,11.8099,11.25,8.5,14.75,24.0
given_name,2013,DH,Cầu,113,11.8407,10.5,8.5,16.0,23.75
given_name,2013,DH,Cẩm,600,12.4629,12.0,9.25,15.5,25.0
given_name,2013,DH,Cẩn,115,13.163,13.5,9.875,16.75,27.5
given_name,2013,DH,Của,62,10.2298,9.75,7.3125,12.875,19.5
given_name,2013,DH,Cừ,30,11.8583,11.75,8.75,15.0625,21.25
given_name,2013,DH,Cử,32,11.7656,10.375,8.6875,13.0,22.0
given_name,2013,DH,Cửu,30,11.0417,10.75,9.125,12.6875,17.5
given_name,2013,DH,Danh,1390,12.5094,11.75,9.0,16.0,29.5
given_name,2013,DH,Dao,47,13.2394,13.5,10.125,16.0,22.5
given_name,2013,DH,Di,102,11.2549,11.25,8.75,14.1875,21.25
given_name,2013,DH,Din,36,11.3889,11.875,8.5,15.0625,19.25
given_name,2013,DH,Dinh,480,13.2016,13.0,9.9375,16.25,26.75
given_name,2013,DH,Diên,175,12.0786,12.25,9.0,15.0,26.0
given_name,2013,DH,Diểm,160,11.5062,11.0,9.0,13.75,22.25
given_name,2013,DH,Diễm,3522,12.4249,12.0,9.25,15.25,27.5
given_name,2013,DH,Diễn,226,12.6737,12.5,9.3125,15.9375,27.75
given_name,2013,DH,Diệm,85,12.5765,13.25,9.25,16.0,22.0
given_name,2013,DH,Diện,381,11.8602,11.25,8.5,14.5,25.0
given_name,2013,DH,Diệp,1304,13.2851,13.25,9.75,17.0,27.75
given_name,2013,DH,Diệu,1863,12.4952,12.25,9.25,15.5,28.0
given_name,2013,DH,Doan,140,12.725,12.5,9.25,15.5,24.5
given_name,2013,DH,Doanh,362,12.9537,12.75,9.0,16.0,27.0
given_name,2013,DH,Du,453,12.6457,12.25,9.0,15.75,27.75
given_name,2013,DH,Dung,11020,13.2024,13.0,9.75,16.5,34.75
given_name,2013,DH,Duy,8408,13.134,12.75,9.5,16.5,34.5
given_name,2013,DH,Duyên,8395,12.8891,12.75,9.75,16.0,31.75
given_name,2013,DH,Duyến,33,11.3864,11.0,7.5,14.75,21.25
given_name,2013,DH,Duyệt,166,13.3539,13.0,10.5,16.25,22.25
given_name,2013,DH,Duân,52,13.5962,12.625,8.9375,18.3125,24.25
given_name,2013,DH,Duẩn,263,12.635,12.0,8.5,16.5,28.0
given_name,2013,DH,Duẫn,40,11.5687,9.875,7.1875,16.0625,27.25
given_name,2013,DH,Dàng,43,11.5872,10.75,8.875,14.5,21.5
given_name,2013,DH,Dân,467,12.3255,11.75,9.0,15.75,26.75
given_name,2013,DH,Dâng,70,11.9321,11.375,8.8125,15.25,21.25
given_name,2013,DH,Dĩ,43,10.9593,10.75,8.25,12.75,22.25
given_name,2013,DH,Dũ,79,11.8576,10.25,8.5,14.25,23.5
given_name,2013,DH,Dũng,8604,13.0746,12.75,9.25,16.75,35.0
given_name,2013,DH,Dư,219,12.4258,11.75,9.25,15.0,24.75
given_name,2013,DH,Dương,8544,13.2764,13.0,9.75,16.75,29.5
given_name,2013,DH,Dưỡng,248,12.3337,11.75,9.0,15.0,26.0
given_name,2013,DH,Dược,57,11.8333,9.75,8.0,16.25,23.5
given_name,2013,DH,Dậu,62,11.6048,10.5,7.5,14.625,25.25
given_name,2013,DH,Dịu,590,13.8644,13.75,10.25,17.4375,27.0
given_name,2013,DH,Dụng,50,13.2,13.25,9.0625,16.125,23.0
given_name,2013,DH,Dự,298,12.5721,12.5,9.5,15.75,23.5
given_name,2013,DH,Em,412,11.7482,11.5,8.75,14.0,25.25
given_name,2013,DH,Gia,231,12.8323,12.25,9.25,16.0,27.25
given_name,2013,DH,Giang,9528,13.2984,13.0,9.75,16.75,28.25
given_name,2013,DH,Giao,413,13.2312,13.0,9.75,17.0,25.5
given_name,2013,DH,Giàu,801,11.75,11.5,8.75,14.5,25.5
given_name,2013,DH,Giác,30,11.5083,12.375,8.0,14.375,17.75
given_name,2013,DH,Giáo,42,11.0833,10.25,8.0,14.0625,22.0
given_name,2013,DH,Giáp,949,12.6254,12.25,8.75,15.75,36.75
given_name,2013,DH,Giảng,44,12.4773,12.0,9.75,15.3125,21.75
given_name,2013,DH,Giỏi,110,12.4841,12.25,9.0625,15.5,27.25
given_name,2013,DH,Giới,73,11.2808,10.75,8.25,12.5,22.5
given_name,2013,DH,Gái,127,11.3622,11.0,8.0,14.5,27.5
given_name,2013,DH,Gương,31,10.9516,9.5,8.0,13.125,20.25
given_name,2013,DH,Gấm,658,12.6535,12.25,9.5,15.5,26.25
given_name,2013,DH,Hai,258,12.2306,11.75,8.75,15.1875,25.75
given_name,2013,DH,Hanh,135,13.3278,12.75,9.875,16.0,27.0
given_name,2013,DH,Hay,45,11.65,11.25,8.25,14.0,22.25
given_name,2013,DH,Hinh,112,11.9844,12.0,7.75,15.5,24.5
given_name,2013,DH,Hiên,752,13.3049,13.25,9.75,16.75,26.5
given_name,2013,DH,Hiến,350,12.535,12.125,8.75,15.5,27.0
given_name,2013,DH,Hiếu,10728,12.9523,12.5,9.25,16.5,34.5
given_name,2013,DH,Hiền,12634,13.0291,12.75,9.5,16.25,32.0
given_name,2013,DH,Hiển,1365,13.2394,12.5,9.75,16.75,28.5
given_name,2013,DH,Hiểu,198,12.4078,11.5,9.0625,15.25,26.75
given_name,2013,DH,Hiện,114,13.1075,12.5,9.0,17.0,24.75
given_name,2013,DH,Hiệp,3880,12.967,12.75,9.25,16.5,31.5
given_name,2013,DH,Hiệu,575,12.623,12.25,9.0,15.5,34.0
given_name,2013,DH,Hoa,7651,13.1147,12.75,9.75,16.25,34.0
given_name,2013,DH,Hoan,781,13.0067,12.5,9.5,16.75,26.25
given_name,2013,DH,Hoanh,104,12.3365,12.0,8.6875,15.0625,27.75
given_name,2013,DH,Hon,36,11.3472,9.75,8.4375,13.25,23.75
given_name,2013,DH,Hoà,2008,13.2647,13.0,9.75,16.5,34.0
given_name,2013,DH,Hoài,3359,13.0124,12.75,9.75,16.25,33.5
given_name,2013,DH,Hoàn,1723,13.1381,13.0,9.5,16.5,28.0
given_name,2013,DH,Hoàng,10022,13.1235,12.75,9.5,16.75,31.25
given_name,2013,DH,Hoành,73,13.1575,13.25,9.75,16.25,23.75
given_name,2013,DH,Hoá,133,11.2519,10.5,8.0,14.0,24.0
given_name,2013,DH,Hoè,35,14.2857,13.5,11.125,18.25,25.5
given_name,2013,DH,Hoạch,34,12.5662,12.25,9.8125,15.0,22.75
given_name,2013,DH,Hoạt,176,12.3636,12.25,8.25,15.5,23.5
given_name,2013,DH,Hoằng,53,13.0472,12.5,9.25,17.0,26.75
given_name,2013,DH,Huy,10921,13.3144,13.0,9.5,16.75,31.75
given_name,2013,DH,Huynh,407,12.5018,12.0,9.0,15.25,26.25
given_name,2013,DH,Huyên,553,12.7731,12.25,9.25,16.0,26.75
given_name,2013,DH,Huyến,39,11.1538,10.25,7.375,14.5,20.25
given_name,2013,DH,Huyền,15074,13.3184,13.0,9.75,16.5,32.5
given_name,2013,DH,Huyện,38,11.6842,10.5,8.5625,14.875,24.5
given_name,2013,DH,Huân,758,12.7408,12.5,9.0,16.25,27.5
given_name,2013,DH,Huê,374,13.1731,13.25,10.0,16.0,25.75
given_name,2013,DH,Huấn,578,12.4399,12.0,8.75,16.0,25.5
given_name,2013,DH,Huế,1728,13.1369,12.75,10.0,16.25,28.0
given_name,2013,DH,Huệ,4437,12.7324,12.5,9.5,15.75,34.5
given_name,2013,DH,Huỳnh,1122,12.51,12.5,9.25,15.5,26.75
given_name,2013,DH,Hwing,41,8.6098,8.0,7.0,10.75,16.0
given_name,2013,DH,Hy,130,13.1692,12.5,9.75,17.0,26.25
given_name,2013,DH,Hà,16419,13.3016,13.0,9.75,16.75,33.0
given_name,2013,DH,Hài,75,12.4033,11.75,9.75,14.625,22.5
given_name,2013,DH,Hành,66,9.8864,8.75,6.8125,12.375,22.75
given_name,2013,DH,Hào,1462,12.6736,12.25,9.0,16.25,27.75
given_name,2013,DH,Hán,33,12.1818,11.25,9.0,15.0,21.5
given_name,2013,DH,Hân,2883,13.1571,13.0,9.75,16.5,28.25
given_name,2013,DH,Hên,37,10.1757,10.0,7.75,13.25,16.75
given_name,2013,DH,Hòa,4040,12.7887,12.5,9.25,16.25,29.25
given_name,2013,DH,Hòe,48,11.5781,11.125,8.75,14.0,22.0
given_name,2013,DH,Hóa,206,11.2415,11.0,7.75,13.5,24.25
given_name,2013,DH,Hùng,8917,12.6855,12.5,9.0,16.25,31.5
given_name,2013,DH,Hơn,135,11.4685,10.5,8.25,14.375,23.0
given_name,2013,DH,Hưng,6050,13.2002,13.0,9.25,17.0,33.5
given_name,2013,DH,Hương,15537,13.3749,13.25,10.0,16.5,42.75
given_name,2013,DH,Hướng,450,13.0694,12.5,9.5,16.5,27.0
given_name,2013,DH,Hường,4261,13.1985,13.0,10.0,16.25,37.5
given_name,2013,DH,Hưởng,552,13.1096,12.5,9.5,16.25,27.25
given_name,2013,DH,Hạ,553,13.2165,13.0,10.0,16.75,33.0
given_name,2013,DH,Hạc,34,13.6176,12.375,8.3125,18.875,29.25
given_name,2013,DH,Hạnh,8355,13.2565,13.0,9.75,16.5,35.5
given_name,2013,DH,Hạo,35,10.85,10.0,7.75,12.125,22.0
given_name,2013,DH,Hạt,53,12.7217,11.0,8.75,14.0,25.75
given_name,2013,DH,Hải,9851,12.8866,12.5,9.25,16.25,38.5
given_name,2013,DH,Hảo,2788,12.9974,12.75,9.5,16.25,26.75
given_name,2013,DH,Hận,141,11.406,11.5,9.0,13.5,22.5
given_name,2013,DH,Hậu,4323,12.3755,12.0,9.0,15.25,27.75
given_name,2013,DH,Hằng,14380,13.1088,12.75,9.75,16.25,35.75
given_name,2013,DH,Hệ,41,14.0488,14.25,10.5,17.5,24.25
given_name,2013,DH,Học,447,12.5173,12.0,9.0,16.0,27.0
given_name,2013,DH,Hồ,240,12.2708,11.875,9.0,15.5,23.0
given_name,2013,DH,Hồi,78,13.0801,12.375,9.5,17.375,23.75
given_name,2013,DH,Hồng,6755,12.8684,12.5,9.5,16.0,38.0
given_name,2013,DH,Hổ,59,10.5932,9.5,7.5,13.375,20.25
given_name,2013,DH,Hội,395,12.0418,11.25,8.75,14.5,26.75
given_name,2013,DH,Hộp,35,12.4357,12.75,7.875,16.125,23.75
given_name,2013,DH,Hợi,1289,12.7791,12.5,9.25,16.0,28.5
given_name,2013,DH,Hợp,685,12.5139,11.75,8.75,15.75,26.5
given_name,2013,DH,Hữu,846,12.2863,12.0,9.0,15.5,26.75
given_name,2013,DH,Hỷ,37,10.9054,11.75,6.75,15.0,24.75
given_name,2013,DH,H−ơng,81,11.3488,11.0,9.5,13.25,17.5
given_name,2013,DH,Ka,36,10.9375,11.25,8.5,12.875,18.5
given_name,2013,DH,Kbuôr,94,7.9628,7.625,5.8125,9.4375,18.5
given_name,2013,DH,Kha,1562,12.8873,12.75,9.5,16.0,28.0
given_name,2013,DH,Khai,41,12.5061,12.75,9.0,14.0,28.75
given_name,2013,DH,Khan,50,12.35,12.75,9.5,14.25,18.75
given_name,2013,DH,Khang,2328,13.3546,13.0,9.75,16.75,27.5
given_name,2013,DH,Khanh,1867,13.1622,12.75,9.625,16.5,27.25
given_name,2013,DH,Khiêm,533,13.1693,13.0,9.25,16.25,26.5
given_name,2013,DH,Khiên,34,11.125,11.75,8.125,13.875,19.25
given_name,2013,DH,Khiết,80,11.9062,12.0,8.1875,14.8125,23.5
given_name,2013,DH,Khoa,3727,13.5573,13.5,10.0,17.0,41.75
given_name,2013,DH,Khoan,38,10.1184,9.5,8.0,12.0,21.5
given_name,2013,DH,Khoái,33,14.5,14.25,11.25,18.25,25.0
given_name,2013,DH,Khu,41,11.439,10.5,8.25,14.0,25.25
given_name,2013,DH,Khuyên,670,12.8082,12.625,9.75,15.75,28.0
given_name,2013,DH,Khuyến,86,12.0,11.75,9.0,15.6875,26.5
given_name,2013,DH,Khuê,503,13.9264,14.0,9.875,18.125,28.0
given_name,2013,DH,Khá,150,11.97,11.75,8.25,15.25,26.5
given_name,2013,DH,Khái,32,13.9531,13.125,10.375,17.75,22.5
given_name,2013,DH,Kháng,55,11.8273,11.75,8.0,15.375,25.25
given_name,2013,DH,Khánh,5744,13.2321,13.0,9.5,16.75,29.25
given_name,2013,DH,Khâm,40,11.3063,11.75,7.875,15.5625,23.0
given_name,2013,DH,Khôi,1069,13.4439,13.25,9.75,17.25,28.75
given_name,2013,DH,Khương,1178,12.8103,12.5,9.5,15.75,29.0
given_name,2013,DH,Khả,53,13.1462,12.25,9.5,16.0,26.5
given_name,2013,DH,Khải,1150,13.2893,13.0,9.5,16.75,27.25
given_name,2013,DH,Khắc,37,12.0,11.0,8.25,15.5,20.25
given_name,2013,DH,Khỏe,54,11.1806,11.125,8.0,14.25,19.5
given_name,2013,DH,Khởi,171,12.0044,11.75,8.25,15.0,24.25
given_name,2013,DH,Kim,936,13.1103,13.0,9.75,16.5,28.25
given_name,2013,DH,Kiêm,35,12.6429,13.75,9.25,15.0,22.25
given_name,2013,DH,Kiên,3029,13.3691,13.0,9.5,17.0,29.0
given_name,2013,DH,Kiếm,43,11.4709,12.0,8.375,13.0,22.75
given_name,2013,DH,Kiều,2472,12.0936,11.75,9.0,15.0,26.5
given_name,2013,DH,Kiểm,85,12.2971,12.5,8.75,15.75,22.5
given_name,2013,DH,Kiểu,36,10.7222,10.125,8.125,12.9375,21.25
given_name,2013,DH,Kiệm,36,13.5,13.375,8.3125,18.875,27.75
given_name,2013,DH,Kiện,39,14.0897,13.75,10.375,18.0,22.5
given_name,2013,DH,Kiệt,1518,13.2334,12.75,9.75,16.25,29.0
given_name,2013,DH,Knul,46,8.2283,7.625,6.5625,9.5,15.75
given_name,2013,DH,Krông,37,7.9865,7.75,6.75,9.75,13.5
given_name,2013,DH,Ksơr,37,7.6486,7.25,6.0,8.5,13.5
given_name,2013,DH,Ktla,38,9.7632,8.875,7.25,12.0,21.5
given_name,2013,DH,Kính,115,12.7674,12.0,8.75,16.375,26.75
given_name,2013,DH,Kông,35,12.75,13.0,8.875,16.375,25.75
given_name,2013,DH,Ký,83,10.9307,10.5,7.5,13.5,24.25
given_name,2013,DH,Kế,76,11.6184,11.0,9.0,14.3125,21.25
given_name,2013,DH,Kết,99,12.3005,12.0,8.125,15.5,24.5
given_name,2013,DH,Kỳ,733,12.5044,12.25,8.75,15.75,26.25
given_name,2013,DH,Kỷ,76,11.5625,11.0,8.4375,14.8125,24.75
given_name,2013,DH,La,117,12.1282,12.25,9.5,14.75,23.5
given_name,2013,DH,Lai,364,11.4361,11.0,8.25,14.0,26.0
given_name,2013,DH,Lam,1098,12.755,12.25,9.5,16.0,35.5
given_name,2013,DH,Lan,5932,13.1309,12.75,9.75,16.25,37.0
given_name,2013,DH,Lang,63,10.6944,11.0,8.0,13.875,19.25
given_name,2013,DH,Lanh,356,12.0463,11.625,9.0,15.0,23.5
given_name,2013,DH,Len,124,12.9899,13.25,9.75,16.25,23.25
given_name,2013,DH,Li,40,13.9938,13.625,11.25,17.25,22.5
given_name,2013,DH,Lil,35,10.75,9.75,8.375,13.5,19.0
given_name,2013,DH,Lin,67,12.9664,13.0,10.0,15.625,21.5
given_name,2013,DH,Linh,29779,13.4842,13.25,10.0,17.0,34.25
given_name,2013,DH,Liêm,712,12.6145,12.0,9.25,15.75,27.25
given_name,2013,DH,Liên,4769,13.0999,12.75,9.75,16.25,31.0
